date,prime_broker,ticker,name,country,sector,currency,price_local,price_usd,available_shares,borrow_rate_pct,htb_flag
3/6/25,Prime C,2356 HK,Dah Sing Banking Group,HK,Financials,HKD,255.61,32.6867,2040024,5.25,N
3/6/25,Prime A,2356 HK,Dah Sing Banking Group,HK,Financials,HKD,255.61,32.6867,1053614,3.75,N
3/6/25,Prime B,2356 HK,Dah Sing Banking Group,HK,Financials,HKD,255.61,32.6867,2716837,2.5,N
3/6/25,Prime A,2345 TT,Accton Technology,TW,Information Technology,TWD,611.99,19.245,1537775,1.25,N
3/6/25,Prime B,2345 TT,Accton Technology,TW,Information Technology,TWD,611.99,19.245,1300909,1.25,N
3/6/25,Prime C,2345 TT,Accton Technology,TW,Information Technology,TWD,611.99,19.245,296683,1.25,N
3/6/25,Prime C,2343 HK,Pacific Basin Shipping,HK,Financials,HKD,235.69,30.1394,34801,22.25,Y
3/6/25,Prime C,3529 TT,eMemory Technology,TW,Information Technology,TWD,579.84,18.234,161284,32.25,Y
3/6/25,Prime C,7832 JP,Bandai Namco,JP,Consumer Discretionary,JPY,38443,257.1438,2280421,0.5,N
3/6/25,Prime A,7936 JP,ASICS Corporation,JP,Consumer Discretionary,JPY,32516,217.4983,2499051,0.25,N
3/6/25,Prime B,7936 JP,ASICS Corporation,JP,Consumer Discretionary,JPY,32516,217.4983,1760925,0.25,N
3/6/25,Prime C,7936 JP,ASICS Corporation,JP,Consumer Discretionary,JPY,32516,217.4983,2490749,0.25,N
3/6/25,Prime A,7974 JP,Nintendo,JP,Communication Services,JPY,54655,365.5853,1890267,6.25,N
3/6/25,Prime A,2343 HK,Pacific Basin Shipping,HK,Financials,HKD,235.69,30.1394,5661,19.5,Y
3/6/25,Prime B,2343 HK,Pacific Basin Shipping,HK,Financials,HKD,235.69,30.1394,86833,17,Y
3/6/25,Prime A,2330 TT,TSMC,TW,Information Technology,TWD,111.56,3.5082,68435,0,N
3/6/25,Prime C,23 HK,Bank of East Asia,HK,Financials,HKD,252.51,32.2903,188608,8.75,Y
3/6/25,Prime B,23 HK,Bank of East Asia,HK,Financials,HKD,252.51,32.2903,21829,3.75,N
3/6/25,Prime A,23 HK,Bank of East Asia,HK,Financials,HKD,252.51,32.2903,2150122,0.75,N
3/6/25,Prime B,3529 TT,eMemory Technology,TW,Information Technology,TWD,579.84,18.234,81596,20.5,Y
3/6/25,Prime A,3529 TT,eMemory Technology,TW,Information Technology,TWD,579.84,18.234,13960,18.75,Y
3/6/25,Prime C,2330 TT,TSMC,TW,Information Technology,TWD,111.56,3.5082,2112097,0.01,N
3/6/25,Prime B,7974 JP,Nintendo,JP,Communication Services,JPY,54655,365.5853,880147,4.5,N
3/6/25,Prime C,7974 JP,Nintendo,JP,Communication Services,JPY,54655,365.5853,2806052,2.5,N
3/6/25,Prime B,2330 TT,TSMC,TW,Information Technology,TWD,111.56,3.5082,188534,0.25,N
3/6/25,Prime C,2317 TT,Foxconn (Hon Hai Precision Industry),TW,Information Technology,TWD,88.24,2.7748,2487827,2,N
3/6/25,Prime A,2317 TT,Foxconn (Hon Hai Precision Industry),TW,Information Technology,TWD,88.24,2.7748,473193,1.75,N
3/6/25,Prime B,2317 TT,Foxconn (Hon Hai Precision Industry),TW,Information Technology,TWD,88.24,2.7748,1909653,1.5,N
3/6/25,Prime A,2301 TT,Lite-On Technology,TW,Information Technology,TWD,608.11,19.123,2359579,3.25,N
3/6/25,Prime B,2301 TT,Lite-On Technology,TW,Information Technology,TWD,608.11,19.123,2864065,3.25,N
3/6/25,Prime C,2301 TT,Lite-On Technology,TW,Information Technology,TWD,608.11,19.123,2643206,3,N
3/6/25,Prime B,3546 TT,Userjoy Technology,TW,Information Technology,TWD,387.84,12.1962,136350,8.75,Y
3/6/25,Prime B,2232 HK,Crystal International,HK,Financials,HKD,215.05,27.5,2627466,2.5,N
3/6/25,Prime A,2232 HK,Crystal International,HK,Financials,HKD,215.05,27.5,2936379,2.25,N
3/6/25,Prime C,2232 HK,Crystal International,HK,Financials,HKD,215.05,27.5,991593,2.25,N
3/6/25,Prime A,2207 TT,Hotai Motor,TW,Consumer Discretionary,TWD,613.57,19.2947,2697215,3,N
3/6/25,Prime B,2207 TT,Hotai Motor,TW,Consumer Discretionary,TWD,613.57,19.2947,2864181,2.75,N
3/6/25,Prime C,2207 TT,Hotai Motor,TW,Consumer Discretionary,TWD,613.57,19.2947,9208,2.75,N
3/6/25,Prime A,215 HK,Hutchison Telecommunications Hong Kong,HK,Financials,HKD,266.79,34.1164,110845,9.5,Y
3/6/25,Prime C,215 HK,Hutchison Telecommunications Hong Kong,HK,Financials,HKD,266.79,34.1164,2589561,2.5,N
3/6/25,Prime B,215 HK,Hutchison Telecommunications Hong Kong,HK,Financials,HKD,266.79,34.1164,1951232,1.5,N
3/6/25,Prime C,3546 TT,Userjoy Technology,TW,Information Technology,TWD,387.84,12.1962,612459,5,N
3/6/25,Prime A,3546 TT,Userjoy Technology,TW,Information Technology,TWD,387.84,12.1962,1596183,4.25,N
3/6/25,Prime A,2 HK,CLP Group,HK,Utilities,HKD,189.28,24.2046,1828490,1.5,N
3/6/25,Prime B,2 HK,CLP Group,HK,Utilities,HKD,189.28,24.2046,1653737,1.5,N
3/6/25,Prime C,2 HK,CLP Group,HK,Utilities,HKD,189.28,24.2046,2733295,1.5,N
3/6/25,Prime C,1925 JP,Daiwa House,JP,Industrials,JPY,49696,332.4147,1607289,5.75,N
3/6/25,Prime A,8031 JP,Mitsui Bussan,JP,Industrials,JPY,8974,60.0268,1045807,0.25,N
3/6/25,Prime B,8031 JP,Mitsui Bussan,JP,Industrials,JPY,8974,60.0268,249365,0.25,N
3/6/25,Prime A,020560 KS,Asiana Airlines,KR,Information Technology,KRW,12966,9.7857,109562,15.25,Y
3/6/25,Prime B,020560 KS,Asiana Airlines,KR,Information Technology,KRW,12966,9.7857,51163,13.5,Y
3/6/25,Prime B,1925 JP,Daiwa House,JP,Industrials,JPY,49696,332.4147,923810,4.5,N
3/6/25,Prime A,1925 JP,Daiwa House,JP,Industrials,JPY,49696,332.4147,2195493,3.25,N
3/6/25,Prime A,1908 HK,C&D International Investment Group,HK,Financials,HKD,140.29,17.9399,2120864,1,N
3/6/25,Prime B,1908 HK,C&D International Investment Group,HK,Financials,HKD,140.29,17.9399,2257966,1,N
3/6/25,Prime C,8031 JP,Mitsui Bussan,JP,Industrials,JPY,8974,60.0268,2687609,0.25,N
3/6/25,Prime A,8035 JP,Tokyo Electron,JP,Information Technology,JPY,41103,274.9365,2233101,7.25,N
3/6/25,Prime C,8035 JP,Tokyo Electron,JP,Information Technology,JPY,41103,274.9365,555814,3.75,N
3/6/25,Prime C,020560 KS,Asiana Airlines,KR,Information Technology,KRW,12966,9.7857,8038,11,Y
3/6/25,Prime C,017670 KS,SK Telecom,KR,Communication Services,KRW,40902,30.8694,2661750,5.5,N
3/6/25,Prime C,1908 HK,C&D International Investment Group,HK,Financials,HKD,140.29,17.9399,1707100,1,N
3/6/25,Prime B,1801 JP,Taisei Corporation,JP,Industrials,JPY,25199,168.5552,418271,0.25,N
3/6/25,Prime C,200 HK,Melco International Development,HK,Financials,HKD,261.92,33.4936,2775526,7.25,N
3/6/25,Prime A,200 HK,Melco International Development,HK,Financials,HKD,261.92,33.4936,2141297,6.5,N
3/6/25,Prime B,200 HK,Melco International Development,HK,Financials,HKD,261.92,33.4936,2791685,3.25,N
3/6/25,Prime C,1801 JP,Taisei Corporation,JP,Industrials,JPY,25199,168.5552,2565141,0.25,N
3/6/25,Prime A,1801 JP,Taisei Corporation,JP,Industrials,JPY,25199,168.5552,1614176,0.25,N
3/6/25,Prime A,3687 TT,MacroWell OMG Digital Entertainment,TW,Information Technology,TWD,492.43,15.4852,780815,0.25,N
3/6/25,Prime B,3687 TT,MacroWell OMG Digital Entertainment,TW,Information Technology,TWD,492.43,15.4852,1820694,0.25,N
3/6/25,Prime C,3687 TT,MacroWell OMG Digital Entertainment,TW,Information Technology,TWD,492.43,15.4852,97812,0.25,N
3/6/25,Prime C,1686 HK,SUNeVision,HK,Financials,HKD,180.08,23.0281,1738266,6,N
3/6/25,Prime B,1686 HK,SUNeVision,HK,Financials,HKD,180.08,23.0281,1944861,5,N
3/6/25,Prime B,8035 JP,Tokyo Electron,JP,Information Technology,JPY,41103,274.9365,475310,3.5,N
3/6/25,Prime C,8053 JP,Sumitomo,JP,Industrials,JPY,20869,139.592,1377861,6,N
3/6/25,Prime B,8053 JP,Sumitomo,JP,Industrials,JPY,20869,139.592,541066,4.5,N
3/6/25,Prime A,8053 JP,Sumitomo,JP,Industrials,JPY,20869,139.592,1671527,1.25,N
3/6/25,Prime A,017670 KS,SK Telecom,KR,Communication Services,KRW,40902,30.8694,2638912,5.25,N
3/6/25,Prime A,1686 HK,SUNeVision,HK,Financials,HKD,180.08,23.0281,2111359,4,N
3/6/25,Prime C,1997 HK,Wharf REIC,HK,Real Estate,HKD,108.2,13.8363,87466,8.25,Y
3/6/25,Prime A,1997 HK,Wharf REIC,HK,Real Estate,HKD,108.2,13.8363,2654429,3.5,N
3/6/25,Prime A,151 HK,Want Want China,HK,Financials,HKD,77.96,9.9693,602120,1.25,N
3/6/25,Prime A,4938 TT,Pegatron,TW,Information Technology,TWD,56.71,1.7833,1500115,0.25,N
3/6/25,Prime B,4938 TT,Pegatron,TW,Information Technology,TWD,56.71,1.7833,1033713,0.25,N
3/6/25,Prime B,151 HK,Want Want China,HK,Financials,HKD,77.96,9.9693,539289,1.25,N
3/6/25,Prime C,151 HK,Want Want China,HK,Financials,HKD,77.96,9.9693,2264745,1,N
3/6/25,Prime B,017670 KS,SK Telecom,KR,Communication Services,KRW,40902,30.8694,1381014,2.75,N
3/6/25,Prime B,1997 HK,Wharf REIC,HK,Real Estate,HKD,108.2,13.8363,2211085,1.5,N
3/6/25,Prime A,1972 HK,Swire Properties,HK,Financials,HKD,151.67,19.3951,1719894,0.25,N
3/6/25,Prime B,1972 HK,Swire Properties,HK,Financials,HKD,151.67,19.3951,1573558,0.25,N
3/6/25,Prime C,1972 HK,Swire Properties,HK,Financials,HKD,151.67,19.3951,2740555,0.25,N
3/6/25,Prime C,1929 HK,Chow Tai Fook,HK,Financials,HKD,248.89,31.8274,115861,8.25,Y
3/6/25,Prime A,1929 HK,Chow Tai Fook,HK,Financials,HKD,248.89,31.8274,125591,4.5,N
3/6/25,Prime C,4938 TT,Pegatron,TW,Information Technology,TWD,56.71,1.7833,1487227,0.25,N
3/6/25,Prime A,144 HK,China Merchants Port,HK,Financials,HKD,192.17,24.5742,811476,1,N
3/6/25,Prime B,144 HK,China Merchants Port,HK,Financials,HKD,192.17,24.5742,2778513,0.75,N
3/6/25,Prime C,144 HK,China Merchants Port,HK,Financials,HKD,192.17,24.5742,2296119,0.75,N
3/6/25,Prime A,142 HK,First Pacific Company,HK,Financials,HKD,4.24,0.5422,2326396,2.5,N
3/6/25,Prime B,142 HK,First Pacific Company,HK,Financials,HKD,4.24,0.5422,2708753,1.75,N
3/6/25,Prime C,142 HK,First Pacific Company,HK,Financials,HKD,4.24,0.5422,517589,2.5,N
3/6/25,Prime C,14 HK,Hysan Development,HK,Financials,HKD,211.79,27.0831,2554250,0.5,N
3/6/25,Prime A,14 HK,Hysan Development,HK,Financials,HKD,211.79,27.0831,2962097,0.25,N
3/6/25,Prime B,1929 HK,Chow Tai Fook,HK,Financials,HKD,248.89,31.8274,2689066,3,N
3/6/25,Prime B,14 HK,Hysan Development,HK,Financials,HKD,211.79,27.0831,695247,0.25,N
3/6/25,Prime B,1313 HK,China Resources Building Materials Technology,HK,Financials,HKD,114.04,14.5831,1770960,1.25,N
3/6/25,Prime A,1313 HK,China Resources Building Materials Technology,HK,Financials,HKD,114.04,14.5831,1073912,1,N
3/6/25,Prime A,19 HK,Swire Pacific,HK,Industrials,HKD,52.4,6.7008,2196634,5.75,N
3/6/25,Prime C,1313 HK,China Resources Building Materials Technology,HK,Financials,HKD,114.04,14.5831,2704144,1,N
3/6/25,Prime A,5274 TT,ASPEED Technology,TW,Information Technology,TWD,423.66,13.3226,833549,4.25,N
3/6/25,Prime B,5274 TT,ASPEED Technology,TW,Information Technology,TWD,423.66,13.3226,1228230,4,N
3/6/25,Prime C,5274 TT,ASPEED Technology,TW,Information Technology,TWD,423.66,13.3226,1522892,1.5,N
3/6/25,Prime B,5347 TT,Vanguard International Semiconductor,TW,Information Technology,TWD,547.85,17.228,1179198,7,N
3/6/25,Prime A,8267 JP,Aeon,JP,Consumer Staples,JPY,31402,210.0468,2440917,4.75,N
3/6/25,Prime C,8267 JP,Aeon,JP,Consumer Staples,JPY,31402,210.0468,1465628,4.25,N
3/6/25,Prime B,8267 JP,Aeon,JP,Consumer Staples,JPY,31402,210.0468,1020774,1,N
3/6/25,Prime A,8306 JP,Mitsubishi UFJ Financial,JP,Financials,JPY,29066,194.4214,2077976,6,N
3/6/25,Prime A,1301 TT,Formosa Plastics,TW,Materials,TWD,462.34,14.539,902204,2.25,N
3/6/25,Prime B,19 HK,Swire Pacific,HK,Industrials,HKD,52.4,6.7008,1701031,4.75,N
3/6/25,Prime C,19 HK,Swire Pacific,HK,Industrials,HKD,52.4,6.7008,2652633,0.5,N
3/6/25,Prime C,1882 HK,Haitian International Holdings,HK,Financials,HKD,137.48,17.5806,2903519,6.25,N
3/6/25,Prime A,5347 TT,Vanguard International Semiconductor,TW,Information Technology,TWD,547.85,17.228,1917637,6.75,N
3/6/25,Prime C,5347 TT,Vanguard International Semiconductor,TW,Information Technology,TWD,547.85,17.228,1118300,1.75,N
3/6/25,Prime B,1301 TT,Formosa Plastics,TW,Materials,TWD,462.34,14.539,1499620,2,N
3/6/25,Prime C,1301 TT,Formosa Plastics,TW,Materials,TWD,462.34,14.539,2995691,1.75,N
3/6/25,Prime B,123 HK,Yuexiu Property,HK,Financials,HKD,142.14,18.1765,180208,24,Y
3/6/25,Prime C,8306 JP,Mitsubishi UFJ Financial,JP,Financials,JPY,29066,194.4214,2469748,5.75,N
3/6/25,Prime A,012450 KS,Hanwha Aerospace,KR,Industrials,KRW,63349,47.8106,2999353,4.5,N
3/6/25,Prime C,012450 KS,Hanwha Aerospace,KR,Industrials,KRW,63349,47.8106,2932926,4,N
3/6/25,Prime B,012450 KS,Hanwha Aerospace,KR,Industrials,KRW,63349,47.8106,1857470,2.75,N
3/6/25,Prime B,1882 HK,Haitian International Holdings,HK,Financials,HKD,137.48,17.5806,1118756,3,N
3/6/25,Prime A,1882 HK,Haitian International Holdings,HK,Financials,HKD,137.48,17.5806,2292042,1.5,N
3/6/25,Prime A,1876 HK,Budweiser APAC,HK,Consumer Staples,HKD,128.11,16.3824,2088196,0.25,N
3/6/25,Prime B,1876 HK,Budweiser APAC,HK,Consumer Staples,HKD,128.11,16.3824,2822964,0.25,N
3/6/25,Prime B,5483 TT,Sino-American Silicon Products,TW,Information Technology,TWD,566.55,17.816,993267,2.25,N
3/6/25,Prime A,5483 TT,Sino-American Silicon Products,TW,Information Technology,TWD,566.55,17.816,2282613,1,N
3/6/25,Prime B,8306 JP,Mitsubishi UFJ Financial,JP,Financials,JPY,29066,194.4214,1101017,5.25,N
3/6/25,Prime A,012330 KS,Hyundai Mobis,KR,Consumer Discretionary,KRW,38654,29.1728,1678353,0.25,N
3/6/25,Prime C,5483 TT,Sino-American Silicon Products,TW,Information Technology,TWD,566.55,17.816,2549979,0.75,N
3/6/25,Prime A,123 HK,Yuexiu Property,HK,Financials,HKD,142.14,18.1765,153871,22,Y
3/6/25,Prime B,012330 KS,Hyundai Mobis,KR,Consumer Discretionary,KRW,38654,29.1728,2147009,0.25,N
3/6/25,Prime C,012330 KS,Hyundai Mobis,KR,Consumer Discretionary,KRW,38654,29.1728,1485463,0.25,N
3/6/25,Prime B,011780 KS,Kumho Petrochemical,KR,Health Care,KRW,27947,21.0921,46132,9,Y
3/6/25,Prime C,1876 HK,Budweiser APAC,HK,Consumer Staples,HKD,128.11,16.3824,2566582,0.25,N
3/6/25,Prime C,17 HK,New World Development Company,HK,Real Estate,HKD,199.87,25.5588,68622,7.75,N
3/6/25,Prime B,17 HK,New World Development Company,HK,Real Estate,HKD,199.87,25.5588,1038715,3.5,N
3/6/25,Prime C,123 HK,Yuexiu Property,HK,Financials,HKD,142.14,18.1765,126241,22,Y
3/6/25,Prime A,122870 KS,YG Entertainment,KR,Information Technology,KRW,43033,32.4777,444452,2,N
3/6/25,Prime C,011780 KS,Kumho Petrochemical,KR,Health Care,KRW,27947,21.0921,1929695,5.75,N
3/6/25,Prime A,011780 KS,Kumho Petrochemical,KR,Health Care,KRW,27947,21.0921,807777,1,N
3/6/25,Prime C,011200 KS,HMM,KR,Information Technology,KRW,96074,72.5087,780357,7.25,N
3/6/25,Prime A,17 HK,New World Development Company,HK,Real Estate,HKD,199.87,25.5588,1269888,1.5,N
3/6/25,Prime B,122870 KS,YG Entertainment,KR,Information Technology,KRW,43033,32.4777,1588642,1.75,N
3/6/25,Prime C,122870 KS,YG Entertainment,KR,Information Technology,KRW,43033,32.4777,16419,0.75,N
3/6/25,Prime A,8309 JP,Sumitomo Mitsui Trust Holdings,JP,Financials,JPY,20045,134.0803,745779,0.25,N
3/6/25,Prime B,8309 JP,Sumitomo Mitsui Trust Holdings,JP,Financials,JPY,20045,134.0803,1428882,0.25,N
3/6/25,Prime C,8309 JP,Sumitomo Mitsui Trust Holdings,JP,Financials,JPY,20045,134.0803,1636390,0.25,N
3/6/25,Prime C,8316 JP,Sumitomo Mitsui Financial Group,JP,Financials,JPY,48903,327.1104,167313,16.5,Y
3/6/25,Prime B,8316 JP,Sumitomo Mitsui Financial Group,JP,Financials,JPY,48903,327.1104,141395,14.25,Y
3/6/25,Prime A,8316 JP,Sumitomo Mitsui Financial Group,JP,Financials,JPY,48903,327.1104,152491,12,Y
3/6/25,Prime A,1199 HK,COSCO SHIPPING Ports,HK,Financials,HKD,106.63,13.6355,2895889,1,N
3/6/25,Prime C,1199 HK,COSCO SHIPPING Ports,HK,Financials,HKD,106.63,13.6355,2402749,1,N
3/6/25,Prime B,1199 HK,COSCO SHIPPING Ports,HK,Financials,HKD,106.63,13.6355,1935267,0.75,N
3/6/25,Prime A,8591 JP,ORIX,JP,Industrials,JPY,3957,26.4682,2467058,2.75,N
3/6/25,Prime B,8591 JP,ORIX,JP,Industrials,JPY,3957,26.4682,2942743,1.25,N
3/6/25,Prime C,8591 JP,ORIX,JP,Industrials,JPY,3957,26.4682,1829372,1.25,N
3/6/25,Prime A,8604 JP,Nomura Holdings,JP,Financials,JPY,2246,15.0234,498698,0.25,N
3/6/25,Prime B,8604 JP,Nomura Holdings,JP,Financials,JPY,2246,15.0234,1738599,0.25,N
3/6/25,Prime C,8604 JP,Nomura Holdings,JP,Financials,JPY,2246,15.0234,2362809,0.25,N
3/6/25,Prime B,101 HK,Hang Lung Properties,HK,Real Estate,HKD,74.96,9.5857,180256,9.5,Y
3/6/25,Prime A,101 HK,Hang Lung Properties,HK,Real Estate,HKD,74.96,9.5857,540772,2.25,N
3/6/25,Prime C,101 HK,Hang Lung Properties,HK,Real Estate,HKD,74.96,9.5857,1180461,2.25,N
3/6/25,Prime A,8725 JP,MS&AD Insurance,JP,Financials,JPY,30091,201.2776,1438375,0.25,N
3/6/25,Prime B,8725 JP,MS&AD Insurance,JP,Financials,JPY,30091,201.2776,841802,0.25,N
3/6/25,Prime C,8725 JP,MS&AD Insurance,JP,Financials,JPY,30091,201.2776,2851363,0.25,N
3/6/25,Prime A,8750 JP,Dai-ichi Life Holdings,JP,Financials,JPY,13511,90.3746,2028984,7.75,N
3/6/25,Prime C,8750 JP,Dai-ichi Life Holdings,JP,Financials,JPY,13511,90.3746,714648,7.25,N
3/6/25,Prime A,011200 KS,HMM,KR,Information Technology,KRW,96074,72.5087,1337261,6.25,N
3/6/25,Prime B,011200 KS,HMM,KR,Information Technology,KRW,96074,72.5087,2995204,5.25,N
3/6/25,Prime A,096775 KS,SK Innovation,KR,Information Technology,KRW,11747,8.8657,1280621,4.5,N
3/6/25,Prime B,096775 KS,SK Innovation,KR,Information Technology,KRW,11747,8.8657,2841237,4.5,N
3/6/25,Prime C,096775 KS,SK Innovation,KR,Information Technology,KRW,11747,8.8657,1925738,3.75,N
3/6/25,Prime A,010950 KS,S-OIL,KR,Energy,KRW,43730,33.0038,69683,0.25,N
3/6/25,Prime B,010950 KS,S-OIL,KR,Energy,KRW,43730,33.0038,2055564,0.25,N
3/6/25,Prime B,090430 KS,Amorepacific,KR,Consumer Staples,KRW,95442,72.0317,1318572,7.25,N
3/6/25,Prime A,090430 KS,Amorepacific,KR,Consumer Staples,KRW,95442,72.0317,2414537,3.25,N
3/6/25,Prime C,090430 KS,Amorepacific,KR,Consumer Staples,KRW,95442,72.0317,1102367,3.25,N
3/6/25,Prime A,010130 KS,Korea Zinc,KR,Materials,KRW,79004,59.6257,94072,21.5,Y
3/6/25,Prime C,010130 KS,Korea Zinc,KR,Materials,KRW,79004,59.6257,97941,19.75,Y
3/6/25,Prime B,010130 KS,Korea Zinc,KR,Materials,KRW,79004,59.6257,163785,18.5,Y
3/6/25,Prime A,009830 KS,Hanwha Solutions,KR,Information Technology,KRW,42562,32.1223,969036,0.25,N
3/6/25,Prime B,009830 KS,Hanwha Solutions,KR,Information Technology,KRW,42562,32.1223,1339051,0.25,N
3/6/25,Prime C,009830 KS,Hanwha Solutions,KR,Information Technology,KRW,42562,32.1223,1644028,0.25,N
3/6/25,Prime A,086280 KS,Hyundai Glovis,KR,Industrials,KRW,76758,57.9306,1091918,1.75,N
3/6/25,Prime B,086280 KS,Hyundai Glovis,KR,Industrials,KRW,76758,57.9306,1037711,1.75,N
3/6/25,Prime C,086280 KS,Hyundai Glovis,KR,Industrials,KRW,76758,57.9306,2484098,1.75,N
3/6/25,Prime C,009155 KS,Samsung Electro-Mechanics,KR,Information Technology,KRW,36363,27.4438,186726,0.25,N
3/6/25,Prime A,009155 KS,Samsung Electro-Mechanics,KR,Information Technology,KRW,36363,27.4438,49947,0.5,N
3/6/25,Prime B,009155 KS,Samsung Electro-Mechanics,KR,Information Technology,KRW,36363,27.4438,68111,0.25,N
3/6/25,Prime A,064350 KS,Hyundai Rotem Company,KR,Information Technology,KRW,111322,84.0166,119508,19.5,Y
3/6/25,Prime B,064350 KS,Hyundai Rotem Company,KR,Information Technology,KRW,111322,84.0166,111625,21,Y
3/6/25,Prime C,064350 KS,Hyundai Rotem Company,KR,Information Technology,KRW,111322,84.0166,34719,17.5,Y
3/6/25,Prime B,058470 KS,LEENO Industrial,KR,Information Technology,KRW,105393,79.5419,1206323,1.25,N
3/6/25,Prime C,058470 KS,LEENO Industrial,KR,Information Technology,KRW,105393,79.5419,996634,1.25,N
3/6/25,Prime A,058470 KS,LEENO Industrial,KR,Information Technology,KRW,105393,79.5419,1384721,1,N
3/6/25,Prime C,055550 KS,Shinhan Financial Group,KR,Financials,KRW,13307,10.043,1641136,0.5,N
3/6/25,Prime A,165 HK,China Everbright Limited,HK,Financials,HKD,58.32,7.4578,2158221,0.25,N
3/6/25,Prime B,165 HK,China Everbright Limited,HK,Financials,HKD,58.32,7.4578,1210693,0.25,N
3/6/25,Prime C,165 HK,China Everbright Limited,HK,Financials,HKD,58.32,7.4578,1431469,0.25,N
3/6/25,Prime B,16 HK,Sun Hung Kai Properties,HK,Real Estate,HKD,81.4,10.4092,1297295,6.5,N
3/6/25,Prime A,16 HK,Sun Hung Kai Properties,HK,Real Estate,HKD,81.4,10.4092,1049448,5.25,N
3/6/25,Prime C,16 HK,Sun Hung Kai Properties,HK,Real Estate,HKD,81.4,10.4092,1159044,3.5,N
3/6/25,Prime B,152 HK,Shenzhen International Holdings,HK,Financials,HKD,158.53,20.2724,577659,5.75,N
3/6/25,Prime A,152 HK,Shenzhen International Holdings,HK,Financials,HKD,158.53,20.2724,557743,5,N
3/6/25,Prime C,152 HK,Shenzhen International Holdings,HK,Financials,HKD,158.53,20.2724,1681320,1,N
3/6/25,Prime A,055550 KS,Shinhan Financial Group,KR,Financials,KRW,13307,10.043,1964574,0.25,N
3/6/25,Prime B,055550 KS,Shinhan Financial Group,KR,Financials,KRW,13307,10.043,2914834,0.25,N
3/6/25,Prime B,051905 KS,LG Household & Health Care,KR,Information Technology,KRW,62830,47.4189,1480809,2.75,N
3/6/25,Prime A,148 HK,Kingboard Holdings,HK,Financials,HKD,4.75,0.6074,142145,0.25,N
3/6/25,Prime B,148 HK,Kingboard Holdings,HK,Financials,HKD,4.75,0.6074,830946,0.25,N
3/6/25,Prime C,148 HK,Kingboard Holdings,HK,Financials,HKD,4.75,0.6074,298028,0.25,N
3/6/25,Prime C,051905 KS,LG Household & Health Care,KR,Information Technology,KRW,62830,47.4189,345683,2.75,N
3/6/25,Prime A,051905 KS,LG Household & Health Care,KR,Information Technology,KRW,62830,47.4189,2087428,2.5,N
3/6/25,Prime A,047810 KS,Korea Aerospace Industries,KR,Information Technology,KRW,117143,88.4098,1568054,1.25,N
3/6/25,Prime B,047810 KS,Korea Aerospace Industries,KR,Information Technology,KRW,117143,88.4098,2776626,4,N
3/6/25,Prime C,047810 KS,Korea Aerospace Industries,KR,Information Technology,KRW,117143,88.4098,175573,2.5,N
3/6/25,Prime A,042660 KS,Hanwha Ocean (DSME),KR,Information Technology,KRW,99837,75.3487,171500,18.5,Y
3/6/25,Prime B,042660 KS,Hanwha Ocean (DSME),KR,Information Technology,KRW,99837,75.3487,34475,20,Y
3/6/25,Prime C,042660 KS,Hanwha Ocean (DSME),KR,Information Technology,KRW,99837,75.3487,152717,19.5,Y
3/6/25,Prime A,041510 KS,SM Entertainment,KR,Health Care,KRW,59066,44.5781,96421,20.25,Y
3/6/25,Prime B,135 HK,Kunlun Energy Company,HK,Financials,HKD,78.61,10.0524,397800,7.25,N
3/6/25,Prime C,135 HK,Kunlun Energy Company,HK,Financials,HKD,78.61,10.0524,1088803,3.75,N
3/6/25,Prime A,5871 TT,Chailease Holding,TW,Information Technology,TWD,512.88,16.1283,91971,0.25,N
3/6/25,Prime B,5871 TT,Chailease Holding,TW,Information Technology,TWD,512.88,16.1283,2714765,0.25,N
3/6/25,Prime C,5871 TT,Chailease Holding,TW,Information Technology,TWD,512.88,16.1283,1573443,0.25,N
3/6/25,Prime A,5876 TT,Shanghai Commercial and Savings Bank,TW,Information Technology,TWD,241.69,7.6003,297177,0.25,N
3/6/25,Prime B,5876 TT,Shanghai Commercial and Savings Bank,TW,Information Technology,TWD,241.69,7.6003,384871,0.25,N
3/6/25,Prime C,5876 TT,Shanghai Commercial and Savings Bank,TW,Information Technology,TWD,241.69,7.6003,1383208,0.25,N
3/6/25,Prime C,5880 TT,Taiwan Cooperative Financial,TW,Financials,TWD,191.97,6.0368,1262981,7.75,N
3/6/25,Prime B,5880 TT,Taiwan Cooperative Financial,TW,Financials,TWD,191.97,6.0368,540324,7.5,N
3/6/25,Prime A,5880 TT,Taiwan Cooperative Financial,TW,Financials,TWD,191.97,6.0368,1060628,2.5,N
3/6/25,Prime B,6111 TT,Softstar Entertainment,TW,Information Technology,TWD,196.86,6.1906,177305,17.5,Y
3/6/25,Prime A,6111 TT,Softstar Entertainment,TW,Information Technology,TWD,196.86,6.1906,191641,16.75,Y
3/6/25,Prime C,6111 TT,Softstar Entertainment,TW,Information Technology,TWD,196.86,6.1906,9457,11.5,Y
3/6/25,Prime C,6180 TT,Gamania Digital,TW,Information Technology,TWD,343.38,10.7981,164651,17.5,Y
3/6/25,Prime A,6180 TT,Gamania Digital,TW,Information Technology,TWD,343.38,10.7981,107619,15,Y
3/6/25,Prime B,6180 TT,Gamania Digital,TW,Information Technology,TWD,343.38,10.7981,96735,13,Y
